alpha,train_r2,test_r2,train_rmse,test_rmse,train_mae,test_mae,n_nonzero_coefs,intercept
1e-05,0.026143350352714423,-0.06891069767207014,0.05122755201402789,0.036325997005975615,0.02907798301254384,0.02600921097205199,20,0.0003069433107677051
1.3257113655901082e-05,0.026139294294373894,-0.06825661996157728,0.05122765869385769,0.03631488117521929,0.029075422866443056,0.025998231003981107,20,0.00030694331076770514
1.757510624854793e-05,0.026132166736464457,-0.06739573689063816,0.05122784615774944,0.03630024556852828,0.029072106486836922,0.02598380055184607,20,0.00030694331076770514
2.3299518105153718e-05,0.026119644781983364,-0.06626544227018938,0.05122817549951115,0.036281020814969596,0.029067832528605685,0.0259648996443353,20,0.00030694331076770514
3.0888435964774785e-05,0.026098141187446022,-0.06478706875198381,0.05122874106376559,0.036255860332876894,0.029062420391856796,0.02594015071679294,19,0.0003069433107677052
4.094915062380427e-05,0.026060420992202626,-0.06286056380642302,0.05122973312440668,0.03622304686328609,0.02905549066358217,0.02590795440558198,19,0.0003069433107677053
5.4286754393238594e-05,0.02599495786589945,-0.06036257764590225,0.05123145479288095,0.036180455247430694,0.029046605186989125,0.025866105696817968,18,0.00030694331076770536
7.196856730011514e-05,0.025882946394571116,-0.05714508844175992,0.051234400540288515,0.036125521837112574,0.02903550027934134,0.025811826486428845,18,0.00030694331076770547
9.540954763499944e-05,0.025743970965521834,-0.05315919580239248,0.05123805516722898,0.03605735312590952,0.029021473971464932,0.025744513772944275,17,0.0003069433107677055
0.00012648552168552957,0.025545758933220086,-0.048273609919162075,0.05124326708393116,0.035973621210725774,0.029004522295619835,0.025661776908376475,16,0.0003069433107677056
0.00016768329368110083,0.025203237808520962,-0.04227874259505482,0.05125227230892317,0.03587061074951725,0.028985074027213474,0.02556015947136982,15,0.0003069433107677056
0.00022229964825261955,0.024601976218357913,-0.03508729228512819,0.05126807625571614,0.035746647642036083,0.028963162170333998,0.02543786876555159,15,0.0003069433107677056
0.00029470517025518097,0.023545383631960903,-0.026884301780341735,0.05129583661930236,0.03560472111940195,0.028941493742946117,0.025304331349442252,15,0.00030694331076770563
0.0003906939937054617,0.02168856097426075,-0.018347713429726964,0.051344585446240654,0.035456419522580336,0.028927321678810427,0.02517461467148868,15,0.00030694331076770563
0.0005179474679231213,0.01896298022946341,-0.011517846605325621,0.05141605884027304,0.03533731971887329,0.028919088930651288,0.025088193120219465,13,0.00030694331076770585
0.0006866488450042998,0.015444021944828967,-0.006693697900763462,0.05150819043371174,0.03525295332487226,0.028917654380265462,0.0250439687438005,10,0.00030694331076770503
0.0009102981779915217,0.012406470411085668,-0.0030780748759817733,0.05158758576292505,0.03518958944219644,0.02890914971309252,0.024999157530966192,7,0.0003069433107677047
0.0012067926406393288,0.00991359471082498,-0.0006806134455386026,0.05165265321411529,0.03514751088590613,0.02889757986711437,0.0249657200217836,5,0.00030694331076770444
0.0015998587196060573,0.008521203212339623,0.0004339269955301317,0.05168896087699487,0.035127932093494026,0.028882045636863973,0.024950168388403842,3,0.00030694331076770433
0.0021209508879201904,0.006897906439656154,0.0007423041106213724,0.0517312573980016,0.035122512999010175,0.028863786982434986,0.02494759213833674,3,0.00030694331076770406
0.002811768697974231,0.00515502578202931,0.0012398736382065456,0.05177663132539588,0.03511376747305779,0.028849414436553145,0.02494432425392555,1,0.00030694331076770384
0.003727593720314938,0.0029325566362378153,0.001276006300935939,0.05183443318045244,0.03511313230283069,0.028842456493008945,0.02494671366343697,1,0.0003069433107677039
